0,34.79738235473633
1,31.725828170776367
2,29.562572479248047
3,27.28514289855957
4,26.447452545166016
5,25.972827911376953
6,25.784564971923828
7,24.706966400146484
8,23.758739471435547
9,23.37967300415039
10,23.30434799194336
11,23.066774368286133
12,22.564260482788086
13,22.16364860534668
14,22.584997177124023
15,22.182846069335938
16,21.79669189453125
17,21.820703506469727
18,21.607776641845703
19,21.36132049560547
20,21.160791397094727
21,21.085803985595703
22,21.127418518066406
23,20.993492126464844
24,20.811328887939453
25,20.80258560180664
26,20.769733428955078
27,20.67987632751465
28,20.629732131958008
29,20.823354721069336
30,20.49671745300293
31,20.453655242919922
32,20.408220291137695
33,20.50042724609375
34,20.478740692138672
35,20.448362350463867
36,20.57545280456543
37,20.35556983947754
38,20.17578125
39,20.279964447021484
40,20.186054229736328
41,20.256507873535156
42,20.00240707397461
43,19.978092193603516
44,20.113256454467773
45,20.144376754760742
46,19.949542999267578
47,19.939937591552734
48,19.961055755615234
49,19.89913558959961
50,20.04885482788086
51,20.008893966674805
52,19.867042541503906
53,19.835803985595703
54,19.64789581298828
55,19.622283935546875
56,19.80246925354004
57,19.830060958862305
58,19.83255386352539
59,19.78352165222168
60,19.682903289794922
61,19.681507110595703
62,19.535137176513672
63,19.453950881958008
64,19.52450942993164
65,19.574813842773438
66,19.46233367919922
67,19.426952362060547
68,19.61831283569336
69,19.366483688354492
70,19.38279914855957
71,19.25343132019043
72,19.373432159423828
73,19.249170303344727
74,19.227434158325195
75,19.180646896362305
76,19.278112411499023
77,19.096696853637695
78,19.155895233154297
79,19.04304313659668
80,19.04877471923828
81,19.20339584350586
82,19.067005157470703
83,19.04332733154297
84,19.05171012878418
85,18.950756072998047
86,18.897397994995117
87,18.926246643066406
88,18.8586368560791
89,18.901042938232422
90,18.871150970458984
91,18.98661231994629
92,19.06422996520996
93,19.077951431274414
94,19.007787704467773
95,18.972036361694336
96,18.883420944213867
97,18.88617706298828
98,18.99444580078125
99,19.008630752563477
100,18.859220504760742
101,18.944543838500977
102,18.909582138061523
103,18.854022979736328
104,18.807491302490234
105,18.850772857666016
106,19.001911163330078
107,18.881956100463867
108,18.835586547851562
109,18.75898551940918
110,18.936386108398438
111,18.954275131225586
112,18.872827529907227
113,19.036334991455078
114,18.834562301635742
115,18.830724716186523
116,18.95697593688965
117,18.877437591552734
118,18.85986328125
119,18.857742309570312
120,18.696056365966797
121,18.825414657592773
122,18.824861526489258
123,18.69945526123047
124,18.834850311279297
125,18.836666107177734
126,18.763818740844727
127,18.687761306762695
128,18.73464584350586
129,18.699695587158203
130,18.901920318603516
131,18.822769165039062
132,18.66524314880371
133,18.657756805419922
134,18.655590057373047
135,18.784696578979492
136,18.722671508789062
137,18.667619705200195
138,18.62125587463379
139,18.518014907836914
140,18.588512420654297
141,18.53719711303711
142,18.473745346069336
143,18.4338321685791
144,18.414125442504883
145,18.371646881103516
146,18.403078079223633
147,18.389158248901367
148,18.432836532592773
149,18.539405822753906
150,18.48565673828125
151,18.48619842529297
152,18.500185012817383
153,18.467205047607422
154,18.623918533325195
155,18.55240821838379
156,18.560461044311523
157,18.6174373626709
158,18.533584594726562
159,18.55933380126953
160,18.549596786499023
161,18.552303314208984
162,18.54287338256836
163,18.48484992980957
164,18.55281639099121
165,18.519420623779297
166,18.46502685546875
167,18.43223762512207
168,18.409658432006836
169,18.390642166137695
170,18.36720848083496
171,18.367341995239258
172,18.368776321411133
173,18.32221221923828
174,18.357332229614258
175,18.36176872253418
176,18.29098129272461
177,18.285511016845703
178,18.26938247680664
179,18.281124114990234
180,18.284446716308594
181,18.227455139160156
182,18.263534545898438
183,18.239395141601562
184,18.262439727783203
185,18.28293228149414
186,18.264633178710938
187,18.330129623413086
188,18.279653549194336
189,18.501529693603516
190,18.375083923339844
191,18.46575164794922
192,18.52239990234375
193,18.817955017089844
194,18.525619506835938
195,18.421707153320312
196,18.39727210998535
197,18.32591438293457
198,18.30217933654785
199,18.330636978149414
200,18.397747039794922
