0,1.4480972290039062
1,1.0019277334213257
2,0.8282526135444641
3,0.8162166476249695
4,0.8044434785842896
5,0.7959205508232117
6,0.7839230895042419
7,0.7739653587341309
8,0.7575257420539856
9,0.7436800003051758
10,0.7495914101600647
11,0.7499057054519653
12,0.7330173850059509
13,0.7223233580589294
14,0.7176691293716431
15,0.7091580629348755
16,0.6971083879470825
17,0.6950585246086121
18,0.6963009238243103
19,0.6866728663444519
20,0.6727055907249451
21,0.665793240070343
22,0.6685961484909058
23,0.6736454367637634
24,0.6684343218803406
25,0.6532823443412781
26,0.6677980422973633
27,0.6614688038825989
28,0.6404809951782227
29,0.6260628700256348
30,0.6356038451194763
31,0.6521642804145813
32,0.6382521986961365
33,0.625332772731781
34,0.6236878037452698
35,0.6144813895225525
36,0.6016768217086792
37,0.5918926000595093
38,0.6068586111068726
39,0.595771312713623
40,0.5779181718826294
41,0.5705260634422302
42,0.5803092122077942
43,0.5670264363288879
44,0.564842939376831
45,0.559670090675354
46,0.5722593069076538
47,0.5772871971130371
48,0.5802431702613831
49,0.5904900431632996
50,0.5839453935623169
51,0.5589312314987183
52,0.542659342288971
53,0.5358688235282898
54,0.543903648853302
55,0.5591663718223572
56,0.5386652946472168
57,0.5194528698921204
58,0.5666205883026123
59,0.5741238594055176
60,0.550092875957489
61,0.561514675617218
62,0.5625674724578857
63,0.533910870552063
64,0.5221001505851746
65,0.5943179726600647
66,0.560291588306427
67,0.5354451537132263
68,0.540076732635498
69,0.5854654312133789
70,0.5626916289329529
71,0.540766716003418
72,0.525955855846405
73,0.5142501592636108
